created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-08-25T10:25:42Z,1562748043761369e3,1562748043761369088,506,506,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,485,4184,FALSE,NA,FALSE,NA,qst,NA,NA,3,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-09T20:50:12Z,1557106995592822800,1557106995592822784,¡Gracias a todos por los mensajes de cumpleaños y tanto cariño! 🙌🏽❤️,¡Gracias a todos por los mensajes de cumpleaños y tanto cariño! 🙌🏽❤️,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,329,6645,FALSE,NA,FALSE,NA,es,NA,NA,68,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-06T21:39:20Z,1533926538709713e3,1533926538709712897,¿A qué hora empiezan a bostezar los ciclistas?,¿A qué hora empiezan a bostezar los ciclistas?,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,103,2367,FALSE,NA,FALSE,NA,es,NA,NA,46,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-05T18:06:49Z,1533510671333302300,1533510671333302276,Primer concierto de @SusanaCala1 en Madrid 😱😱😱 https://t.co/DeJik3oyic,Primer concierto de @SusanaCala1 en Madrid 😱😱😱 https://t.co/DeJik3oyic,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,128,1956,FALSE,NA,FALSE,NA,es,FALSE,NA,46,NA,,1532411114021130200,1532411114021130248,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21T17:18:16Z,1528062633634578400,1528062633634578432,@KarollDayanna24 @MoratBanda Un par 😂,@KarollDayanna24 @MoratBanda Un par 😂,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1527856843850231800,1527856843850231808,1521236070435860500,1521236070435860484,KarollDayanna24,,,,NA,FALSE,24,337,FALSE,NA,FALSE,NA,es,NA,NA,37,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-20T07:59:42Z,1527559677877289e3,1527559677877288961,Duki entiende. @DukiSSJ #paris,Duki entiende. @DukiSSJ #paris,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,321,5028,FALSE,NA,FALSE,NA,fr,NA,NA,30,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-20T07:57:24Z,1527559100535644200,1527559100535644160,@DukiSSJ entiende. #Paris,@DukiSSJ entiende. #Paris,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,3072209228,3072209228,DukiSSJ,,,,NA,FALSE,64,628,FALSE,NA,FALSE,NA,es,NA,NA,25,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-07T18:21:36Z,1523005140134813700,1523005140134813696,@villaconqueso_ 😂😂😂😂,@villaconqueso_ 😂😂😂😂,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1522964447295271e3,1522964447295270912,1159197169234186200,1159197169234186240,villaconqueso_,,,,NA,FALSE,45,1113,FALSE,NA,FALSE,NA,und,NA,NA,20,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-07T14:54:56Z,1522953133378392e3,1522953133378392065,@na_lvsmor @90smoratic @MoratBanda @SimonVargasM @jpvillamil8 @gnrlmvm Doneee,@na_lvsmor @90smoratic @MoratBanda @SimonVargasM @jpvillamil8 @gnrlmvm Doneee,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1522940753382682600,1522940753382682624,1487802132673831e3,1487802132673830922,na_lvsmor,,,,NA,FALSE,30,369,FALSE,NA,FALSE,NA,en,NA,NA,77,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-12T03:52:05Z,1513726623786356700,1513726623786356739,Yo llevo 5 meses en modo avión. Recomendado. https://t.co/s2sKpPKJRT,Yo llevo 5 meses en modo avión. Recomendado. https://t.co/s2sKpPKJRT,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,198,3573,FALSE,NA,FALSE,NA,es,FALSE,NA,44,NA,,1513555755772915700,1513555755772915735,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-27T19:10:59Z,1508159665871507500,1508159665871507460,Ídolo https://t.co/IvgxljsINt,Ídolo https://t.co/IvgxljsINt,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,240,4111,FALSE,NA,FALSE,NA,es,FALSE,NA,5,NA,,1507230739590525e3,1507230739590524960,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-27T14:49:26Z,1508093846986633200,1508093846986633225,Hace mucho no me emocionaba al nivel de tirar mi sombrero al público. Amaba ese sombrero jajaja cuídenlo….,Hace mucho no me emocionaba al nivel de tirar mi sombrero al público. Amaba ese sombrero jajaja cuídenlo….,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,560,10450,FALSE,NA,FALSE,NA,es,NA,NA,106,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-18T06:36:51Z,1504708394011275300,1504708394011275264,Desde ese puto partido…,Desde ese puto partido…,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,203,3538,FALSE,NA,FALSE,NA,es,NA,NA,23,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-05T19:12:03Z,1500187402836525e3,1500187402836525059,@fioeh_04 ❤️❤️,@fioeh_04 ❤️❤️,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1500182408561414100,1500182408561414149,1292827993849593900,1292827993849593858,fioeh_04,,,,NA,FALSE,11,269,FALSE,NA,FALSE,NA,und,NA,NA,14,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-24T20:08:12Z,1496940041276469200,1496940041276469254,❤️❤️❤️ https://t.co/N3sEWXFPhd,❤️❤️❤️ https://t.co/N3sEWXFPhd,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,93,1534,FALSE,NA,FALSE,NA,art,FALSE,NA,6,NA,,1496937286675619800,1496937286675619851,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-11T04:50:10Z,1491997971155726300,1491997971155726347,@limonycatsup El logo es solo el comienzo…vamos a incomodarnos juntos con cosas pero solo así crecemos! ¿Están firmes?,@limonycatsup El logo es solo el comienzo…vamos a incomodarnos juntos con cosas pero solo así crecemos! ¿Están firmes?,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1491997060811608e3,1491997060811608064,1088943973169799200,1088943973169799173,limonycatsup,,,,NA,FALSE,96,600,FALSE,NA,FALSE,NA,es,NA,NA,118,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-11T04:38:19Z,1491994986912624600,1491994986912624642,@mirrorsgress @villamilkiway 😂😂😂 TAL CUAL,@mirrorsgress @villamilkiway 😂😂😂 TAL CUAL,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1491994638458237e3,1491994638458236938,1343759125818323e3,1343759125818322944,mirrorsgress,,,,NA,FALSE,25,331,FALSE,NA,FALSE,NA,es,NA,NA,41,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-11T04:35:48Z,1491994354331889700,1491994354331889677,@villamilkiway Prometo que en un futuro las camisetas y merch oficial con “el logo viejo” tendrán un valor adicional muy lindo…,@villamilkiway Prometo que en un futuro las camisetas y merch oficial con “el logo viejo” tendrán un valor adicional muy lindo…,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1491993982146171e3,1491993982146170880,2975223969,2975223969,villamilkiway,,,,NA,FALSE,53,406,FALSE,NA,FALSE,NA,es,NA,NA,127,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-11T04:32:49Z,1491993602368671700,1491993602368671746,@auxgxmil7 @MoratBanda @jpvillamil8 😂😂😂 tijera a los lados,@auxgxmil7 @MoratBanda @jpvillamil8 😂😂😂 tijera a los lados,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1491949048135356400,1491949048135356416,1078744990266941400,1078744990266941440,auxgxmil7,,,,NA,FALSE,26,313,FALSE,NA,FALSE,NA,es,NA,NA,58,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-11T04:31:00Z,1491993146435252200,1491993146435252231,@villaconqueso_ @MoratBanda Nosotros ya nos acostumbramos 😊,@villaconqueso_ @MoratBanda Nosotros ya nos acostumbramos 😊,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1491949557986459600,1491949557986459650,1159197169234186200,1159197169234186240,villaconqueso_,,,,NA,FALSE,44,470,FALSE,NA,FALSE,NA,es,NA,NA,59,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-11T04:30:15Z,1491992957947461600,1491992957947461634,@mor4t @MoratBanda No fue fácil…pero va a tener sentido…,@mor4t @MoratBanda No fue fácil…pero va a tener sentido…,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1491948417609875500,1491948417609875459,1249670454849175600,1249670454849175554,mor4t,,,,NA,FALSE,77,627,FALSE,NA,FALSE,NA,es,NA,NA,56,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-09T22:52:08Z,1491545479473156e3,1491545479473156097,@MoratBanda Ni idea,@MoratBanda Ni idea,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1491533531549470700,1491533531549470732,468508553,468508553,MoratBanda,,,,NA,FALSE,223,3439,FALSE,NA,FALSE,NA,eu,NA,NA,19,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-25T15:05:12Z,1485992151880249300,1485992151880249344,@SusanaCala1 https://t.co/ahOR6lOgqt,@SusanaCala1 https://t.co/ahOR6lOgqt,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1485959868548718600,1485959868548718594,1230624354658136e3,1230624354658136067,SusanaCala1,,,,NA,FALSE,57,1501,FALSE,NA,FALSE,NA,qme,FALSE,NA,12,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-24T10:46:58Z,1485564778999341e3,1485564778999341056,@elcaosdelanada La Norilda twittera,@elcaosdelanada La Norilda twittera,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1485399568938381300,1485399568938381312,159640582,159640582,elcaosdelanada,,,,NA,FALSE,8,298,FALSE,NA,FALSE,NA,es,NA,NA,35,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-16T19:20:06Z,1482794811132371e3,1482794811132370944,@SusanaCala1 Maldito mensajeeeeeee,@SusanaCala1 Maldito mensajeeeeeee,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1482565622492012500,1482565622492012545,1230624354658136e3,1230624354658136067,SusanaCala1,,,,NA,FALSE,91,1025,FALSE,NA,FALSE,NA,es,NA,NA,34,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-11T14:18:26Z,1480906953882755e3,1480906953882755080,@moratcontent @gnrlmvm @jpvillamil8 @MoratBanda @SimonVargasM Increíble 🙌🏽❤️,@moratcontent @gnrlmvm @jpvillamil8 @MoratBanda @SimonVargasM Increíble 🙌🏽❤️,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1480624580809142300,1480624580809142280,1151581637634867200,1151581637634867200,moratcontent,,,,NA,FALSE,30,527,FALSE,NA,FALSE,NA,es,NA,NA,76,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-01T01:06:51Z,1465849843977437200,1465849843977437189,#streamconsciencia ya https://t.co/HXFqFx4ahN,#streamconsciencia ya https://t.co/HXFqFx4ahN,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,111,1469,FALSE,NA,FALSE,NA,und,FALSE,NA,45,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-13T14:29:01Z,1459528732583022600,1459528732583022595,@DanielSamperO 🙌🏽,@DanielSamperO 🙌🏽,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1459382964517851100,1459382964517851139,134855279,134855279,DanielSamperO,,,,NA,FALSE,2,153,FALSE,NA,FALSE,NA,und,NA,NA,17,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-14T20:18:21Z,1448745010632011800,1448745010632011781,"El bigote es un hándicap que, por alguna razón, merece la pena.","El bigote es un hándicap que, por alguna razón, merece la pena.",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,104,2206,FALSE,NA,FALSE,NA,es,NA,NA,63,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-04T19:51:33Z,1445114386322899e3,1445114386322898944,@Lyft_Compita @MoratBanda @SimonVargasM Que horror,@Lyft_Compita @MoratBanda @SimonVargasM Que horror,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",144510665039906e4,1445106650399059971,1246262317832167400,1246262317832167425,sherlocktea_,,,,NA,FALSE,29,624,FALSE,NA,FALSE,NA,es,NA,NA,50,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-09T17:25:53Z,1424784010413281300,1424784010413281286,@gnrlwallows ❤️❤️❤️❤️❤️🙌🏽🙌🏽🙌🏽🙌🏽,@gnrlwallows ❤️❤️❤️❤️❤️🙌🏽🙌🏽🙌🏽🙌🏽,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1424678926144602e3,1424678926144602116,1218690359452209200,1218690359452209153,folkisaza,,,,NA,FALSE,13,381,FALSE,NA,FALSE,NA,und,NA,NA,31,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-09T17:24:21Z,1424783621508980700,1424783621508980740,@Sof_Ro ❤️❤️❤️,@Sof_Ro ❤️❤️❤️,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1424766068116054e3,1424766068116054022,16394844,16394844,Sof_Ro,,,,NA,FALSE,4,137,FALSE,NA,FALSE,NA,und,NA,NA,14,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-05T22:56:57Z,1423417772000821200,1423417772000821258,Cuando las primeras veces se nos van…,Cuando las primeras veces se nos van…,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,887,5647,FALSE,NA,FALSE,NA,es,NA,NA,37,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-31T00:00:19Z,1421259392444506e3,1421259392444506114,Prime concierto de “¿A donde vamos?” ✅✅✅ gracias Valencia ❤️,Prime concierto de “¿A donde vamos?” ✅✅✅ gracias Valencia ❤️,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,255,3790,FALSE,NA,FALSE,NA,es,NA,NA,60,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-29T10:18:35Z,1420690206651453400,1420690206651453442,@inlovewithisaa ❤️❤️,@inlovewithisaa ❤️❤️,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1420672243185692700,1420672243185692672,1287576497885253600,1287576497885253632,mapaching,,,,NA,FALSE,1,236,FALSE,NA,FALSE,NA,und,NA,NA,20,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-12T15:00:34Z,1414600579976941600,1414600579976941568,"3 días para ""¿A dónde vamos?"" carajoooooooooooooo","3 días para ""¿A dónde vamos?"" carajoooooooooooooo",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,975,7325,FALSE,NA,FALSE,NA,es,NA,NA,49,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11T03:39:07Z,1414066695736643600,1414066695736643586,Stream consciencia https://t.co/HXFqFx4ahN,Stream consciencia https://t.co/HXFqFx4ahN,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,94,1490,FALSE,NA,FALSE,NA,en,FALSE,NA,42,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17T19:19:13Z,1405605973654442e3,1405605973654441984,Qué barbaridad. https://t.co/uS9AC5PwfL,Qué barbaridad. https://t.co/uS9AC5PwfL,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,190,2172,FALSE,NA,FALSE,NA,es,FALSE,NA,15,NA,,1405605767290491e3,1405605767290490881,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16T18:00:05Z,1405223670289666e3,1405223670289666048,Cada vez más listo para un stream consciencia. #Elfasti,Cada vez más listo para un stream consciencia. #Elfasti,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,109,2095,FALSE,NA,FALSE,NA,es,NA,NA,55,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15T15:09:08Z,1404818262697906200,1404818262697906180,@isazanahoria ❤️❤️❤️,@isazanahoria ❤️❤️❤️,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1404680334470385700,1404680334470385664,1059127850937339900,1059127850937339905,isazanahoria,,,,NA,FALSE,12,467,FALSE,NA,FALSE,NA,und,NA,NA,20,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-12T00:45:11Z,1403513676959731700,1403513676959731718,Gracias x los mensajes. Me operaron de la rodilla y estoy bien. Voy a cuidarme para poder volver a estar al 100% lo antes posible. ¡La música no para en cualquier caso!,Gracias x los mensajes. Me operaron de la rodilla y estoy bien. Voy a cuidarme para poder volver a estar al 100% lo antes posible. ¡La música no para en cualquier caso!,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,259,5269,FALSE,NA,FALSE,NA,es,NA,NA,168,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-11T21:28:08Z,1403464086730518500,1403464086730518532,@Gabiiiww Alta la salsa verde de Saudade,@Gabiiiww Alta la salsa verde de Saudade,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1403206746508779500,1403206746508779521,85375503,85375503,gabrielahergo,,,,NA,FALSE,8,368,FALSE,NA,FALSE,NA,es,NA,NA,40,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-11T19:15:53Z,1403430806006141e3,1403430806006140936,@josemnormal Altos videos.,@josemnormal Altos videos.,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1403208109603106800,1403208109603106817,1052575202738098200,1052575202738098176,josemnormal,,,,NA,FALSE,5,195,FALSE,NA,FALSE,NA,es,NA,NA,26,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
