created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-08-22T17:03:17Z,1561760935161004e3,1561760935161004032,@camiftnath Existió jajaja,@camiftnath Existió jajaja,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1561753883113885700,1561753883113885696,1208268857737003e3,1208268857737003009,camiftnath,,,,NA,FALSE,17,704,FALSE,NA,FALSE,NA,es,NA,NA,26,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-11T15:10:23Z,1557746255526514700,1557746255526514690,Ufff. 🪁✨,Ufff. 🪁✨,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,199,4514,FALSE,NA,FALSE,NA,und,NA,NA,8,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-09T00:57:33Z,1556806855267172400,1556806855267172356,Fuertes los vientos de cambio. 🪁🪁🪁,Fuertes los vientos de cambio. 🪁🪁🪁,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,521,5757,FALSE,NA,FALSE,NA,es,NA,NA,34,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-09T00:56:54Z,1556806692909846500,1556806692909846528,🪁🪁🪁🪁 https://t.co/s511AqDDwd,🪁🪁🪁🪁 https://t.co/s511AqDDwd,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,124,1750,FALSE,NA,FALSE,NA,art,FALSE,NA,4,NA,,1556793706388267e3,1556793706388267009,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-07T15:19:15Z,1556298934267658200,1556298934267658241,"Yo no tomo, pero hoy me emborracho. Tampoco tomo aguardiente, pero por alguna razón algunas cosas colombianas suenan más sabrosas que ayer. 😌✨","Yo no tomo, pero hoy me emborracho. Tampoco tomo aguardiente, pero por alguna razón algunas cosas colombianas suenan más sabrosas que ayer. 😌✨",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,572,8623,FALSE,NA,FALSE,NA,es,NA,NA,142,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-07T14:40:00Z,1556289056081907700,1556289056081907712,@liv_morat Hoy estrenamos presi en Colombia! ✨,@liv_morat Hoy estrenamos presi en Colombia! ✨,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1556286898196332500,1556286898196332544,1352818657806717e3,1352818657806716928,morat_os,,,,NA,FALSE,27,414,FALSE,NA,FALSE,NA,es,NA,NA,46,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-07T14:21:25Z,1556284381429317600,1556284381429317634,"Nos fuimooooos ✨💚

https://t.co/GHIr50tkPy","Nos fuimooooos ✨💚

https://t.co/GHIr50tkPy",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,107,2006,FALSE,NA,FALSE,NA,es,FALSE,NA,42,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-27T17:28:12Z,1552345121429098500,1552345121429098496,A veces se me olvida el archivo grupal que tienen de zooms de nuestras fotos. Gran material. Sepan que lo disfruto. 👌🏻😌👌🏻,A veces se me olvida el archivo grupal que tienen de zooms de nuestras fotos. Gran material. Sepan que lo disfruto. 👌🏻😌👌🏻,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,189,4501,FALSE,NA,FALSE,NA,es,NA,NA,121,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-27T17:11:04Z,1552340809491644400,1552340809491644418,@mor4t @MoratBanda https://t.co/j1eEAIR1Zv,@mor4t @MoratBanda https://t.co/j1eEAIR1Zv,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1552340345060352e3,1552340345060352000,1249670454849175600,1249670454849175554,mor4t,,,,NA,FALSE,16,570,FALSE,NA,FALSE,NA,qme,FALSE,NA,18,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-26T17:49:29Z,1551988087961653200,1551988087961653248,👀👀👀👀 https://t.co/NNMyWPLKW6,👀👀👀👀 https://t.co/NNMyWPLKW6,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,168,2507,FALSE,NA,FALSE,NA,art,FALSE,NA,4,NA,,1551978182730973200,1551978182730973187,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-26T11:49:07Z,1551897400784068600,1551897400784068609,Con esta nueva actualización de Instagram ahora la única red social que uno puede ver de verdad en silencio es Twitter. 🫠,Con esta nueva actualización de Instagram ahora la única red social que uno puede ver de verdad en silencio es Twitter. 🫠,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,401,7743,FALSE,NA,FALSE,NA,es,NA,NA,121,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-09T23:02:14Z,1545906200117756e3,1545906200117755906,Alguien que se ponga la diez y se tire subtítulos del video de Villa hablando en italiano. 👁👄👁,Alguien que se ponga la diez y se tire subtítulos del video de Villa hablando en italiano. 👁👄👁,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,369,5845,FALSE,NA,FALSE,NA,es,NA,NA,94,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-28T18:06:12Z,1541845436197228500,1541845436197228545,@paomontillal @ComisionVerdadC En su versión transmedia estará todo publicado en https://t.co/Fs5QUdq3NF ❤️,@paomontillal @ComisionVerdadC En su versión transmedia estará todo publicado en https://t.co/Fs5QUdq3NF ❤️,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1541844657851826200,1541844657851826182,922257884423032800,922257884423032832,paomontillal,,,,NA,FALSE,8,99,FALSE,NA,FALSE,NA,es,FALSE,NA,107,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-28T18:02:06Z,1541844404935266300,1541844404935266309,“Cuando los pájaros no cantaban” es el título de la recopilación de testimonios que entrega la @ComisionVerdadC. Ya estoy llorando. 🥲,“Cuando los pájaros no cantaban” es el título de la recopilación de testimonios que entrega la @ComisionVerdadC. Ya estoy llorando. 🥲,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,205,3368,FALSE,NA,FALSE,NA,es,NA,NA,133,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-28T16:07:11Z,1541815485234385e3,1541815485234384898,"Estoy sentado en donde la @ComisionVerdadC va a presentar su informe final sobre el conflicto armado colombiano. Se siente el dolor, pero más aún la esperanza. 😭❤️ #SiHayVerdad","Estoy sentado en donde la @ComisionVerdadC va a presentar su informe final sobre el conflicto armado colombiano. Se siente el dolor, pero más aún la esperanza. 😭❤️ #SiHayVerdad",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,198,3241,FALSE,NA,FALSE,NA,es,NA,NA,176,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-19T22:42:06Z,1538653377101537300,1538653377101537283,"@itamaria83 Me diste fuerzas, amiga. ❤️","@itamaria83 Me diste fuerzas, amiga. ❤️",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1538651962194989e3,1538651962194989056,274820136,274820136,itamaria83,,,,NA,FALSE,4,384,FALSE,NA,FALSE,NA,es,NA,NA,39,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-19T22:24:41Z,153864899215804e4,1538648992158040064,"Hoy me bailo el himno nacional, y eso que solo es el segundo más lindo del mundo. 💃🏻🕺🏻💃🏻🕺🏻","Hoy me bailo el himno nacional, y eso que solo es el segundo más lindo del mundo. 💃🏻🕺🏻💃🏻🕺🏻",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,721,9676,FALSE,NA,FALSE,NA,es,NA,NA,90,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-19T22:06:50Z,1538644500582637600,1538644500582637568,NOS FUIMOOOOOOOOS 🎉🎉🥳🥳,NOS FUIMOOOOOOOOS 🎉🎉🥳🥳,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,285,6138,FALSE,NA,FALSE,NA,es,NA,NA,22,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-19T21:54:22Z,1538641366384881700,1538641366384881665,Abramos un space para llorar de la felicidad en grupo.,Abramos un space para llorar de la felicidad en grupo.,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1178,13253,FALSE,NA,FALSE,NA,es,NA,NA,54,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-19T21:41:45Z,1538638188767486e3,1538638188767485952,"Francia de mi guarda, mi dulce compañía, no me desampares ni de noche ni de día. 💚💚","Francia de mi guarda, mi dulce compañía, no me desampares ni de noche ni de día. 💚💚",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1629,11230,FALSE,NA,FALSE,NA,es,NA,NA,83,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-19T21:36:56Z,1538636976378749e3,1538636976378748929,"Yo ya empecé con los vinos, para bien o para mal. 🙃","Yo ya empecé con los vinos, para bien o para mal. 🙃",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,143,3441,FALSE,NA,FALSE,NA,es,NA,NA,51,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-19T21:01:37Z,1538628090519224300,1538628090519224321,Se cerraron las urnas. Alguien deme la mano. 🙃,Se cerraron las urnas. Alguien deme la mano. 🙃,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,615,6465,FALSE,NA,FALSE,NA,es,NA,NA,46,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-19T19:37:22Z,1.5386068879644959e+18,1538606887964495872,Les mando abrazos distensionantes para la  angustia electoral. 🥲🫠,Les mando abrazos distensionantes para la  angustia electoral. 🥲🫠,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,254,4593,FALSE,NA,FALSE,NA,es,NA,NA,65,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-16T00:32:11Z,1537231529717354500,1537231529717354496,@pescadotragedia @MoratBanda @jpvillamil8 @gnrlmvm @JuanPabloIsazaP WOOW 😍😍,@pescadotragedia @MoratBanda @jpvillamil8 @gnrlmvm @JuanPabloIsazaP WOOW 😍😍,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1537188377413443600,1537188377413443589,1463290127606861800,1463290127606861836,lorelvsvargas,,,,NA,FALSE,16,360,FALSE,NA,FALSE,NA,in,NA,NA,75,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-11T12:44:01Z,1535603760428249e3,1535603760428249090,"@GabrielaAzula Ay, David. ❤️","@GabrielaAzula Ay, David. ❤️",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",153471017168708e4,1534710171687079944,226248204,226248204,GabrielaAzula,,,,NA,FALSE,8,190,FALSE,NA,FALSE,NA,tl,NA,NA,28,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-03T14:27:09Z,1532730612120813600,1532730612120813568,Fuerte con argumentos. https://t.co/BtGOw3iNwS,Fuerte con argumentos. https://t.co/BtGOw3iNwS,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,38,1187,FALSE,NA,FALSE,NA,es,FALSE,NA,22,NA,,1532482799512572e3,1532482799512571904,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-29T18:30:23Z,1530979883924566e3,1530979883924566016,@josemnormal @petrogustavo @FranciaMarquezM Esooo ❤️👀🔥👀,@josemnormal @petrogustavo @FranciaMarquezM Esooo ❤️👀🔥👀,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1530899667386372e3,1530899667386372099,1052575202738098200,1052575202738098176,josemnormal,,,,NA,FALSE,1,449,FALSE,NA,FALSE,NA,und,NA,NA,55,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-28T20:23:53Z,1530646060267360300,1530646060267360256,"@Marce_Ch7 @petrogustavo @FranciaMarquezM Bellísimo y doloroso texto, como Colombia.","@Marce_Ch7 @petrogustavo @FranciaMarquezM Bellísimo y doloroso texto, como Colombia.",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1530593671351046100,1530593671351046145,1369413116229001200,1369413116229001217,Marce_Ch7,,,,NA,FALSE,1,66,FALSE,NA,FALSE,NA,es,NA,NA,84,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-28T20:16:26Z,1530644185468047400,1530644185468047367,(@FranciaMarquezM Te amo. Me devuelves la esperanza en un país en el que nos enseñaron a tenerla siempre rota. Lindo como sólo tu presencia es como un cambio que hacía falta. Gracias),(@FranciaMarquezM Te amo. Me devuelves la esperanza en un país en el que nos enseñaron a tenerla siempre rota. Lindo como sólo tu presencia es como un cambio que hacía falta. Gracias),FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1530644183001841700,1530644183001841664,970116521052663800,970116521052663808,SimonVargasM,,,,NA,FALSE,464,4651,FALSE,NA,FALSE,NA,es,NA,NA,183,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-28T20:16:25Z,1530644183001841700,1530644183001841664,"Mañana yo voy a votar por un proyecto político más que por un político en particular. Voy con @FranciaMarquezM  y @petrogustavo, que no serán perfectos, pero son con quienes comparto ideales y visión de país. Vamos con toda.","Mañana yo voy a votar por un proyecto político más que por un político en particular. Voy con @FranciaMarquezM  y @petrogustavo, que no serán perfectos, pero son con quienes comparto ideales y visión de país. Vamos con toda.",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1736,14583,FALSE,NA,FALSE,NA,es,NA,NA,224,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-25T13:34:04Z,1529455761830682600,1529455761830682624,"@Hainbach101 @Patreon @LOOKMUMNOCMPUTR @CUCKOOMUSIC @SonarFestival Woah, what a crew. :0","@Hainbach101 @Patreon @LOOKMUMNOCMPUTR @CUCKOOMUSIC @SonarFestival Woah, what a crew. :0",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1529408555589288e3,1529408555589287937,66088719,66088719,Hainbach101,,,,NA,FALSE,4,108,FALSE,NA,FALSE,NA,en,NA,NA,88,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-23T23:08:28Z,1528875539473526800,1528875539473526784,@luxdaylight @nathcampost 2018 🙄,@luxdaylight @nathcampost 2018 🙄,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1528585088035864600,1528585088035864576,1007046472825753600,1007046472825753602,luxdaylight,,,,NA,FALSE,50,2462,FALSE,NA,FALSE,NA,und,NA,NA,32,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-11T15:00:05Z,1524403978250985500,1524403978250985473,@nathcampost Choke me plz 🤤,@nathcampost Choke me plz 🤤,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1524236221093978e3,1524236221093978112,37276658,37276658,nathcampost,,,,NA,FALSE,60,2405,FALSE,NA,FALSE,NA,en,NA,NA,27,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-28T19:13:09Z,1519756621945188400,1519756621945188355,"A veces entro a Twitter y me dan ganas de decir algo, luego me acuerdo de que estamos en elecciones en Colombia y me da tedio. Pero bueno, lo que realmente quiero decir es: recomienden documentales todo bien.","A veces entro a Twitter y me dan ganas de decir algo, luego me acuerdo de que estamos en elecciones en Colombia y me da tedio. Pero bueno, lo que realmente quiero decir es: recomienden documentales todo bien.",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,126,4411,FALSE,NA,FALSE,NA,es,NA,NA,208,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-27T15:28:01Z,1519337579790934e3,1519337579790934016,@itamaria83 JAJAJAJAJAJAJAJA NOOOOO 🤓,@itamaria83 JAJAJAJAJAJAJAJA NOOOOO 🤓,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1519337475692544e3,1519337475692544005,274820136,274820136,itamaria83,,,,NA,FALSE,1,23,FALSE,NA,FALSE,NA,es,NA,NA,37,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-10T17:07:23Z,1513201992625270800,1513201992625270787,@josemnormal @nathcampost Ay 😍😍,@josemnormal @nathcampost Ay 😍😍,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1513157464174194700,1513157464174194690,1052575202738098200,1052575202738098176,josemnormal,,,,NA,FALSE,5,185,FALSE,NA,FALSE,NA,und,NA,NA,31,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-10T16:58:53Z,1513199853052039200,1513199853052039172,"Hace mucho tiempo no sentía así de necesarias unas vacaciones. ¡Vengan temporalmente a mi: descanso, relajación y desinterés por el mundo en general! 😍","Hace mucho tiempo no sentía así de necesarias unas vacaciones. ¡Vengan temporalmente a mi: descanso, relajación y desinterés por el mundo en general! 😍",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,235,4899,FALSE,NA,FALSE,NA,es,NA,NA,151,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-09T20:19:56Z,1512888061625053200,1512888061625053189,@OphCourse Summoning Salt es como el principal de este tipo de contenido. Muy interesante y entretenido. Yo lo veo en x2 como por hacerle el chiste a que es sobre speedruns jajaja,@OphCourse Summoning Salt es como el principal de este tipo de contenido. Muy interesante y entretenido. Yo lo veo en x2 como por hacerle el chiste a que es sobre speedruns jajaja,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1512887742627299300,1512887742627299348,970116521052663800,970116521052663808,SimonVargasM,,,,NA,FALSE,1,18,FALSE,NA,FALSE,NA,es,NA,NA,179,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
